x (m)	y (m)	Intensity
.06799	.00000	.00000
.06805	.00000	.00000
.06811	.00000	.00000
.06817	.00000	.00000
.06822	.00000	.00000
.06828	.00000	.00000
.06834	.00000	.00000
.06840	.00000	.00000
.06846	.00000	.00000
.06852	.00000	.00000
.06857	.00000	.00000
.06863	.00000	.00000
.06869	.00000	.00000
.06875	.00000	.00000
.06881	.00000	.00000
.06887	.00000	.00000
.06893	.00000	.00000
.06898	.00000	.00000
.06904	.00000	.00000
.06910	.00000	.00000
.06916	.00000	.00000
.06922	.00000	.00000
.06928	.00000	.00000
.06933	.00000	.00000
.06939	.00000	.00000
.06945	.00000	.00000
.06951	.00000	.00000
.06957	.00000	.00000
.06963	.00000	.00000
.06968	.00000	.00000
.06974	.00000	.00000
.06980	.00000	.00000
.06986	.00000	.00000
.06992	.00000	.00000
.06998	.00000	.00000
.07004	.00000	.00000
.07009	.00000	.00000
.07015	.00000	.00000
.07021	.00000	.00000
.07027	.00000	.00000
.07033	.00000	.00000
.07039	.00000	.00000
.07044	.00000	.00000
.07050	.00000	.00000
.07056	.00000	.00000
.07062	.00000	.00000
.07068	.00000	.00000
.07074	.00000	.00000
.07079	.00000	.00000
.07085	.00000	.00000
.07091	.00000	.00000
.07097	.00000	.00000
.07103	.00000	.00000
.07109	.00000	.00000
.07114	.00000	.00000
.07120	.00000	.00000
.07126	.00000	.00000
.07132	.00000	.00000
.07138	.00000	.00000
.07144	.00000	.00000
.07150	.00000	.00000
.07155	.00000	.00000
.07161	.00000	.00000
.07167	.00000	.00000
.07173	.00000	.00000
.07179	.00000	.00000
.07185	.00000	.00000
.07190	.00000	.00000
.07196	.00000	.00000
.07202	.00000	.00000
.07208	.00000	.00000
.07214	.00000	.00000
.07220	.00000	.00000
.07225	.00000	.00000
.07231	.00000	.00000
.07237	.00000	.00000
.07243	.00000	.00000
.07249	.00000	.00000
.07255	.00000	.00000
.07261	.00000	.00000
.07266	.00000	.00000
.07272	.00000	.00000
.07278	.00000	.00000
.07284	.00000	.00000
.07290	.00000	.00000
.07296	.00000	.00000
.07301	.00000	.00000
.07307	.00000	.00000
.07313	.00000	.00000
.07319	.00000	.00000
.07325	.00000	.00000
.07331	.00000	.00000
.07336	.00000	.00000
.07342	.00000	.00000
.07348	.00000	.00000
.07354	.00000	.00000
.07360	.00000	.00000
.07366	.00000	.00000
.07371	.00000	.00000
.07377	.00000	.00000
.07383	.00000	.00000
.07389	.00000	.00000
.07395	.00000	.00000
.07401	.00000	.00000
.07407	.00000	.00000
.07412	.00000	.00000
.07418	.00000	.00000
.07424	.00000	.00000
.07430	.00000	.00000
.07436	.00000	.00000
.07442	.00000	.00000
.07447	.00000	.00000
.07453	.00000	.00000
.07459	.00000	.00000
.07465	.00000	.00000
.07471	.00000	.00000
.07477	.00000	.00000
.07482	.00000	.00000
.07488	.00000	.00000
.07494	.00000	.00000
.07500	.00000	.00000
.07506	.00000	.00000
.07512	.00000	.00308
.07518	.00000	.00617
.07523	.00000	.00924
.07529	.00000	.01230
.07535	.00000	.01535
.07541	.00000	.01837
.07547	.00000	.02138
.07553	.00000	.02436
.07558	.00000	.02730
.07564	.00000	.03022
.07570	.00000	.03309
.07576	.00000	.03593
.07582	.00000	.03872
.07588	.00000	.04146
.07593	.00000	.04415
.07599	.00000	.04678
.07605	.00000	.04936
.07611	.00000	.05188
.07617	.00000	.05432
.07623	.00000	.05671
.07629	.00000	.05902
.07634	.00000	.06125
.07640	.00000	.06341
.07646	.00000	.06549
.07652	.00000	.06749
.07658	.00000	.06940
.07664	.00000	.07122
.07669	.00000	.07295
.07675	.00000	.07460
.07681	.00000	.07614
.07687	.00000	.07759
.07693	.00000	.07894
.07699	.00000	.08019
.07704	.00000	.08134
.07710	.00000	.08238
.07716	.00000	.08332
.07722	.00000	.08415
.07728	.00000	.08487
.07734	.00000	.08548
.07739	.00000	.08598
.07745	.00000	.08636
.07751	.00000	.08664
.07757	.00000	.08680
.07763	.00000	.08685
.07769	.00000	.08678
.07775	.00000	.08660
.07780	.00000	.08630
.07786	.00000	.08589
.07792	.00000	.08536
.07798	.00000	.08472
.07804	.00000	.08397
.07810	.00000	.08310
.07815	.00000	.08212
.07821	.00000	.08102
.07827	.00000	.07981
.07833	.00000	.07850
.07839	.00000	.07707
.07845	.00000	.07553
.07850	.00000	.07389
.07856	.00000	.07215
.07862	.00000	.07030
.07868	.00000	.06834
.07874	.00000	.06629
.07880	.00000	.06414
.07886	.00000	.06189
.07891	.00000	.05956
.07897	.00000	.05713
.07903	.00000	.05461
.07909	.00000	.05200
.07915	.00000	.04931
.07921	.00000	.04655
.07926	.00000	.04370
.07932	.00000	.04078
.07938	.00000	.03779
.07944	.00000	.03473
.07950	.00000	.03161
.07956	.00000	.02842
.07961	.00000	.02518
.07967	.00000	.02189
.07973	.00000	.01854
.07979	.00000	.01515
.07985	.00000	.01171
.07991	.00000	.00824
.07996	.00000	.00473
.08002	.00000	.00119
.08008	.00000	.00238
.08014	.00000	.00597
.08020	.00000	.00958
.08026	.00000	.01320
.08032	.00000	.01683
.08037	.00000	.02047
.08043	.00000	.02410
.08049	.00000	.02774
.08055	.00000	.03136
.08061	.00000	.03497
.08067	.00000	.03857
.08072	.00000	.04215
.08078	.00000	.04569
.08084	.00000	.04921
.08090	.00000	.05270
.08096	.00000	.05614
.08102	.00000	.05954
.08107	.00000	.06289
.08113	.00000	.06619
.08119	.00000	.06943
.08125	.00000	.07261
.08131	.00000	.07572
.08137	.00000	.07877
.08143	.00000	.08173
.08148	.00000	.08462
.08154	.00000	.08742
.08160	.00000	.09014
.08166	.00000	.09276
.08172	.00000	.09529
.08178	.00000	.09772
.08183	.00000	.10005
.08189	.00000	.10226
.08195	.00000	.10437
.08201	.00000	.10636
.08207	.00000	.10823
.08213	.00000	.10998
.08218	.00000	.11160
.08224	.00000	.11310
.08230	.00000	.11446
.08236	.00000	.11568
.08242	.00000	.11677
.08248	.00000	.11771
.08254	.00000	.11851
.08259	.00000	.11917
.08265	.00000	.11967
.08271	.00000	.12002
.08277	.00000	.12022
.08283	.00000	.12026
.08289	.00000	.12014
.08294	.00000	.11986
.08300	.00000	.11941
.08306	.00000	.11881
.08312	.00000	.11803
.08318	.00000	.11709
.08324	.00000	.11598
.08329	.00000	.11470
.08335	.00000	.11325
.08341	.00000	.11163
.08347	.00000	.10984
.08353	.00000	.10787
.08359	.00000	.10573
.08364	.00000	.10341
.08370	.00000	.10093
.08376	.00000	.09827
.08382	.00000	.09543
.08388	.00000	.09243
.08394	.00000	.08925
.08400	.00000	.08590
.08405	.00000	.08237
.08411	.00000	.07868
.08417	.00000	.07482
.08423	.00000	.07080
.08429	.00000	.06660
.08435	.00000	.06225
.08440	.00000	.05773
.08446	.00000	.05304
.08452	.00000	.04821
.08458	.00000	.04321
.08464	.00000	.03806
.08470	.00000	.03276
.08475	.00000	.02731
.08481	.00000	.02172
.08487	.00000	.01598
.08493	.00000	.01010
.08499	.00000	.00408
.08505	.00000	.00206
.08511	.00000	.00834
.08516	.00000	.01475
.08522	.00000	.02128
.08528	.00000	.02792
.08534	.00000	.03468
.08540	.00000	.04156
.08546	.00000	.04853
.08551	.00000	.05561
.08557	.00000	.06279
.08563	.00000	.07007
.08569	.00000	.07743
.08575	.00000	.08487
.08581	.00000	.09240
.08586	.00000	.09999
.08592	.00000	.10766
.08598	.00000	.11540
.08604	.00000	.12319
.08610	.00000	.13103
.08616	.00000	.13893
.08621	.00000	.14687
.08627	.00000	.15484
.08633	.00000	.16285
.08639	.00000	.17089
.08645	.00000	.17895
.08651	.00000	.18702
.08657	.00000	.19511
.08662	.00000	.20320
.08668	.00000	.21128
.08674	.00000	.21937
.08680	.00000	.22744
.08686	.00000	.23549
.08692	.00000	.24352
.08697	.00000	.25152
.08703	.00000	.25949
.08709	.00000	.26741
.08715	.00000	.27529
.08721	.00000	.28312
.08727	.00000	.29089
.08732	.00000	.29859
.08738	.00000	.30623
.08744	.00000	.31379
.08750	.00000	.32128
.08756	.00000	.32867
.08762	.00000	.33598
.08768	.00000	.34319
.08773	.00000	.35030
.08779	.00000	.35730
.08785	.00000	.36419
.08791	.00000	.37097
.08797	.00000	.37762
.08803	.00000	.38415
.08808	.00000	.39054
.08814	.00000	.39680
.08820	.00000	.40292
.08826	.00000	.40889
.08832	.00000	.41471
.08838	.00000	.42037
.08843	.00000	.42588
.08849	.00000	.43123
.08855	.00000	.43641
.08861	.00000	.44141
.08867	.00000	.44625
.08873	.00000	.45090
.08879	.00000	.45538
.08884	.00000	.45967
.08890	.00000	.46377
.08896	.00000	.46768
.08902	.00000	.47139
.08908	.00000	.47491
.08914	.00000	.47823
.08919	.00000	.48134
.08925	.00000	.48426
.08931	.00000	.48696
.08937	.00000	.48946
.08943	.00000	.49174
.08949	.00000	.49382
.08954	.00000	.49568
.08960	.00000	.49732
.08966	.00000	.49875
.08972	.00000	.49996
.08978	.00000	.50095
.08984	.00000	.50172
.08989	.00000	.50227
.08995	.00000	.50260
.09001	.00000	.50271
.09007	.00000	.50260
.09013	.00000	.50227
.09019	.00000	.50172
.09025	.00000	.50095
.09030	.00000	.49996
.09036	.00000	.49875
.09042	.00000	.49732
.09048	.00000	.49568
.09054	.00000	.49382
.09060	.00000	.49174
.09065	.00000	.48946
.09071	.00000	.48696
.09077	.00000	.48426
.09083	.00000	.48134
.09089	.00000	.47823
.09095	.00000	.47491
.09100	.00000	.47139
.09106	.00000	.46768
.09112	.00000	.46377
.09118	.00000	.45967
.09124	.00000	.45538
.09130	.00000	.45090
.09136	.00000	.44625
.09141	.00000	.44141
.09147	.00000	.43641
.09153	.00000	.43123
.09159	.00000	.42588
.09165	.00000	.42037
.09171	.00000	.41471
.09176	.00000	.40889
.09182	.00000	.40292
.09188	.00000	.39680
.09194	.00000	.39054
.09200	.00000	.38415
.09206	.00000	.37762
.09211	.00000	.37097
.09217	.00000	.36419
.09223	.00000	.35730
.09229	.00000	.35030
.09235	.00000	.34319
.09241	.00000	.33598
.09246	.00000	.32867
.09252	.00000	.32128
.09258	.00000	.31379
.09264	.00000	.30623
.09270	.00000	.29859
.09276	.00000	.29089
.09282	.00000	.28312
.09287	.00000	.27529
.09293	.00000	.26741
.09299	.00000	.25949
.09305	.00000	.25152
.09311	.00000	.24352
.09317	.00000	.23549
.09322	.00000	.22744
.09328	.00000	.21937
.09334	.00000	.21128
.09340	.00000	.20320
.09346	.00000	.19511
.09352	.00000	.18702
.09357	.00000	.17895
.09363	.00000	.17089
.09369	.00000	.16285
.09375	.00000	.15484
.09381	.00000	.14687
.09387	.00000	.13893
.09393	.00000	.13103
.09398	.00000	.12319
.09404	.00000	.11540
.09410	.00000	.10766
.09416	.00000	.09999
.09422	.00000	.09240
.09428	.00000	.08487
.09433	.00000	.07743
.09439	.00000	.07007
.09445	.00000	.06279
.09451	.00000	.05561
.09457	.00000	.04853
.09463	.00000	.04156
.09468	.00000	.03468
.09474	.00000	.02792
.09480	.00000	.02128
.09486	.00000	.01475
.09492	.00000	.00834
.09498	.00000	.00206
.09504	.00000	.00408
.09509	.00000	.01010
.09515	.00000	.01598
.09521	.00000	.02172
.09527	.00000	.02731
.09533	.00000	.03276
.09539	.00000	.03806
.09544	.00000	.04321
.09550	.00000	.04821
.09556	.00000	.05304
.09562	.00000	.05773
.09568	.00000	.06225
.09574	.00000	.06660
.09579	.00000	.07080
.09585	.00000	.07482
.09591	.00000	.07868
.09597	.00000	.08237
.09603	.00000	.08590
.09609	.00000	.08925
.09614	.00000	.09243
.09620	.00000	.09543
.09626	.00000	.09827
.09632	.00000	.10093
.09638	.00000	.10341
.09644	.00000	.10573
.09650	.00000	.10787
.09655	.00000	.10984
.09661	.00000	.11163
.09667	.00000	.11325
.09673	.00000	.11470
.09679	.00000	.11598
.09685	.00000	.11709
.09690	.00000	.11803
.09696	.00000	.11881
.09702	.00000	.11941
.09708	.00000	.11986
.09714	.00000	.12014
.09720	.00000	.12026
.09725	.00000	.12022
.09731	.00000	.12002
.09737	.00000	.11967
.09743	.00000	.11917
.09749	.00000	.11851
.09755	.00000	.11771
.09761	.00000	.11677
.09766	.00000	.11568
.09772	.00000	.11446
.09778	.00000	.11310
.09784	.00000	.11160
.09790	.00000	.10998
.09796	.00000	.10823
.09801	.00000	.10636
.09807	.00000	.10437
.09813	.00000	.10226
.09819	.00000	.10005
.09825	.00000	.09772
.09831	.00000	.09529
.09836	.00000	.09276
.09842	.00000	.09014
.09848	.00000	.08742
.09854	.00000	.08462
.09860	.00000	.08173
.09866	.00000	.07877
.09871	.00000	.07572
.09877	.00000	.07261
.09883	.00000	.06943
.09889	.00000	.06619
.09895	.00000	.06289
.09901	.00000	.05954
.09907	.00000	.05614
.09912	.00000	.05270
.09918	.00000	.04921
.09924	.00000	.04569
.09930	.00000	.04215
.09936	.00000	.03857
.09942	.00000	.03497
.09947	.00000	.03136
.09953	.00000	.02774
.09959	.00000	.02410
.09965	.00000	.02047
.09971	.00000	.01683
.09977	.00000	.01320
.09982	.00000	.00958
.09988	.00000	.00597
.09994	.00000	.00238
.10000	.00000	.00119
.10006	.00000	.00473
.10012	.00000	.00824
.10018	.00000	.01171
.10023	.00000	.01515
.10029	.00000	.01854
.10035	.00000	.02189
.10041	.00000	.02518
.10047	.00000	.02842
.10053	.00000	.03161
.10058	.00000	.03473
.10064	.00000	.03779
.10070	.00000	.04078
.10076	.00000	.04370
.10082	.00000	.04655
.10088	.00000	.04931
.10093	.00000	.05200
.10099	.00000	.05461
.10105	.00000	.05713
.10111	.00000	.05956
.10117	.00000	.06189
.10123	.00000	.06414
.10129	.00000	.06629
.10134	.00000	.06834
.10140	.00000	.07030
.10146	.00000	.07215
.10152	.00000	.07389
.10158	.00000	.07553
.10164	.00000	.07707
.10169	.00000	.07850
.10175	.00000	.07981
.10181	.00000	.08102
.10187	.00000	.08212
.10193	.00000	.08310
.10199	.00000	.08397
.10204	.00000	.08472
.10210	.00000	.08536
.10216	.00000	.08589
.10222	.00000	.08630
.10228	.00000	.08660
.10234	.00000	.08678
.10239	.00000	.08685
.10245	.00000	.08680
.10251	.00000	.08664
.10257	.00000	.08636
.10263	.00000	.08598
.10269	.00000	.08548
.10275	.00000	.08487
.10280	.00000	.08415
.10286	.00000	.08332
.10292	.00000	.08238
.10298	.00000	.08134
.10304	.00000	.08019
.10310	.00000	.07894
.10315	.00000	.07759
.10321	.00000	.07614
.10327	.00000	.07460
.10333	.00000	.07295
.10339	.00000	.07122
.10345	.00000	.06940
.10350	.00000	.06749
.10356	.00000	.06549
.10362	.00000	.06341
.10368	.00000	.06125
.10374	.00000	.05902
.10380	.00000	.05671
.10386	.00000	.05432
.10391	.00000	.05188
.10397	.00000	.04936
.10403	.00000	.04678
.10409	.00000	.04415
.10415	.00000	.04146
.10421	.00000	.03872
.10426	.00000	.03593
.10432	.00000	.03309
.10438	.00000	.03022
.10444	.00000	.02730
.10450	.00000	.02436
.10456	.00000	.02138
.10461	.00000	.01837
.10467	.00000	.01535
.10473	.00000	.01230
.10479	.00000	.00924
.10485	.00000	.00617
.10491	.00000	.00308
.10497	.00000	.00000
.10502	.00000	.00000
.10508	.00000	.00000
.10514	.00000	.00000
.10520	.00000	.00000
.10526	.00000	.00000
.10532	.00000	.00000
.10537	.00000	.00000
.10543	.00000	.00000
.10549	.00000	.00000
.10555	.00000	.00000
.10561	.00000	.00000
.10567	.00000	.00000
.10572	.00000	.00000
.10578	.00000	.00000
.10584	.00000	.00000
.10590	.00000	.00000
.10596	.00000	.00000
.10602	.00000	.00000
.10607	.00000	.00000
.10613	.00000	.00000
.10619	.00000	.00000
.10625	.00000	.00000
.10631	.00000	.00000
.10637	.00000	.00000
.10643	.00000	.00000
.10648	.00000	.00000
.10654	.00000	.00000
.10660	.00000	.00000
.10666	.00000	.00000
.10672	.00000	.00000
.10678	.00000	.00000
.10683	.00000	.00000
.10689	.00000	.00000
.10695	.00000	.00000
.10701	.00000	.00000
.10707	.00000	.00000
.10713	.00000	.00000
.10718	.00000	.00000
.10724	.00000	.00000
.10730	.00000	.00000
.10736	.00000	.00000
.10742	.00000	.00000
.10748	.00000	.00000
.10754	.00000	.00000
.10759	.00000	.00000
.10765	.00000	.00000
.10771	.00000	.00000
.10777	.00000	.00000
.10783	.00000	.00000
.10789	.00000	.00000
.10794	.00000	.00000
.10800	.00000	.00000
.10806	.00000	.00000
.10812	.00000	.00000
.10818	.00000	.00000
.10824	.00000	.00000
.10829	.00000	.00000
.10835	.00000	.00000
.10841	.00000	.00000
.10847	.00000	.00000
.10853	.00000	.00000
.10859	.00000	.00000
.10864	.00000	.00000
.10870	.00000	.00000
.10876	.00000	.00000
.10882	.00000	.00000
.10888	.00000	.00000
.10894	.00000	.00000
.10900	.00000	.00000
.10905	.00000	.00000
.10911	.00000	.00000
.10917	.00000	.00000
.10923	.00000	.00000
.10929	.00000	.00000
.10935	.00000	.00000
.10940	.00000	.00000
.10946	.00000	.00000
.10952	.00000	.00000
.10958	.00000	.00000
.10964	.00000	.00000
.10970	.00000	.00000
.10975	.00000	.00000
.10981	.00000	.00000
.10987	.00000	.00000
.10993	.00000	.00000
.10999	.00000	.00000
.11005	.00000	.00000
.11011	.00000	.00000
.11016	.00000	.00000
.11022	.00000	.00000
.11028	.00000	.00000
.11034	.00000	.00000
.11040	.00000	.00000
.11046	.00000	.00000
.11051	.00000	.00000
.11057	.00000	.00000
.11063	.00000	.00000
.11069	.00000	.00000
.11075	.00000	.00000
.11081	.00000	.00000
.11086	.00000	.00000
.11092	.00000	.00000
.11098	.00000	.00000
.11104	.00000	.00000
.11110	.00000	.00000
.11116	.00000	.00000
.11122	.00000	.00000
.11127	.00000	.00000
.11133	.00000	.00000
.11139	.00000	.00000
.11145	.00000	.00000
.11151	.00000	.00000
.11157	.00000	.00000
.11162	.00000	.00000
.11168	.00000	.00000
.11174	.00000	.00000
.11180	.00000	.00000
.11186	.00000	.00000
.11192	.00000	.00000
.11197	.00000	.00000
.11203	.00000	.00000
.11209	.00000	.00000
.11215	.00000	.00000
.11221	.00000	.00000
.11227	.00000	.00000
.11232	.00000	.00000
.11238	.00000	.00000
.11244	.00000	.00000
.11250	.00000	.00000
.11256	.00000	.00000
.11262	.00000	.00000
.11268	.00000	.00000
.11273	.00000	.00000
.11279	.00000	.00000
.11285	.00000	.00000
.11291	.00000	.00000
.11297	.00000	.00000
.11303	.00000	.00000
.11308	.00000	.00000
.11314	.00000	.00000
.11320	.00000	.00000
.11326	.00000	.00000
.11332	.00000	.00000
.11338	.00000	.00000
.11343	.00000	.00000
.11349	.00000	.00000
.11355	.00000	.00000
.11361	.00000	.00000
.11367	.00000	.00000
.11373	.00000	.00000
.11379	.00000	.00000
.11384	.00000	.00000
.11390	.00000	.00000
.11396	.00000	.00000
.11402	.00000	.00000
.11408	.00000	.00000
.11414	.00000	.00000
.11419	.00000	.00000
.11425	.00000	.00000
.11431	.00000	.00000
.11437	.00000	.00000
.11443	.00000	.00000
.11449	.00000	.00000
.11454	.00000	.00000
.11460	.00000	.00000
.11466	.00000	.00000
.11472	.00000	.00000
.11478	.00000	.00000
.11484	.00000	.00000
.11489	.00000	.00000
.11495	.00000	.00000
.11501	.00000	.00000
.11507	.00000	.00000
.11513	.00000	.00000
.11519	.00000	.00000
.11525	.00000	.00000
.11530	.00000	.00000
.11536	.00000	.00000
.11542	.00000	.00000
.11548	.00000	.00000
.11554	.00000	.00000
.11560	.00000	.00000
.11565	.00000	.00000
.11571	.00000	.00000
.11577	.00000	.00000
.11583	.00000	.00000
.11589	.00000	.00000
.11595	.00000	.00000
.11600	.00000	.00000
.11606	.00000	.00000
.11612	.00000	.00000
.11618	.00000	.00000
.11624	.00000	.00000
.11630	.00000	.00000
.11636	.00000	.00000
.11641	.00000	.00000
.11647	.00000	.00000
.11653	.00000	.00000
.11659	.00000	.00000
.11665	.00000	.00000
.11671	.00000	.00000
.11676	.00000	.00000
.11682	.00000	.00000
.11688	.00000	.00000
.11694	.00000	.00000
.11700	.00000	.00000
.11706	.00000	.00000
.11711	.00000	.00000
.11717	.00000	.00000
.11723	.00000	.00000
.11729	.00000	.00000
.11735	.00000	.00000
.11741	.00000	.00000
.11747	.00000	.00000
.11752	.00000	.00000
.11758	.00000	.00000
.11764	.00000	.00000
.11770	.00000	.00000
.11776	.00000	.00000
.11782	.00000	.00000
.11787	.00000	.00000
.11793	.00000	.00000
.11799	.00000	.00000
.11805	.00000	.00000
.11811	.00000	.00000
.11817	.00000	.00000
.11822	.00000	.00000
.11828	.00000	.00000
.11834	.00000	.00000
.11840	.00000	.00000
.11846	.00000	.00000
.11852	.00000	.00000
.11857	.00000	.00000
.11863	.00000	.00000
.11869	.00000	.00000
.11875	.00000	.00000
.11881	.00000	.00000
.11887	.00000	.00000
.11893	.00000	.00000
.11898	.00000	.00000
.11904	.00000	.00000
.11910	.00000	.00000
.11916	.00000	.00000
.11922	.00000	.00000
.11928	.00000	.00000
.11933	.00000	.00000
.11939	.00000	.00000
.11945	.00000	.00000
.11951	.00000	.00000
.11957	.00000	.00000
.11963	.00000	.00000
.11968	.00000	.00000
.11974	.00000	.00000
.11980	.00000	.00000
.11986	.00000	.00000
.11992	.00000	.00000
.11998	.00000	.00000
.12004	.00000	.00000
.12009	.00000	.00000
.12015	.00000	.00000
.12021	.00000	.00000
.12027	.00000	.00000
.12033	.00000	.00000
.12039	.00000	.00000
.12044	.00000	.00000
.12050	.00000	.00000
.12056	.00000	.00000
.12062	.00000	.00000
.12068	.00000	.00000
.12074	.00000	.00000
.12079	.00000	.00000
.12085	.00000	.00000
.12091	.00000	.00000
.12097	.00000	.00000
.12103	.00000	.00000
.12109	.00000	.00000
.12114	.00000	.00000
.12120	.00000	.00000
.12126	.00000	.00000
.12132	.00000	.00000
.12138	.00000	.00000
.12144	.00000	.00000
.12150	.00000	.00000
.12155	.00000	.00000
.12161	.00000	.00000
.12167	.00000	.00000
.12173	.00000	.00000
.12179	.00000	.00000
.12185	.00000	.00000
.12190	.00000	.00000
.12196	.00000	.00000
.12202	.00000	.00000
.12208	.00000	.00000
.12214	.00000	.00000
.12220	.00000	.00000
.12225	.00000	.00000
.12231	.00000	.00000
.12237	.00000	.00000
.12243	.00000	.00000
.12249	.00000	.00000
.12255	.00000	.00000
.12261	.00000	.00000
.12266	.00000	.00000
.12272	.00000	.00000
.12278	.00000	.00000
.12284	.00000	.00000
.12290	.00000	.00000
.12296	.00000	.00000
.12301	.00000	.00000
.12307	.00000	.00000
.12313	.00000	.00000
.12319	.00000	.00000
.12325	.00000	.00000
.12331	.00000	.00000
.12336	.00000	.00000
.12342	.00000	.00000
.12348	.00000	.00000
.12354	.00000	.00000
.12360	.00000	.00000
.12366	.00000	.00000
.12372	.00000	.00000
.12377	.00000	.00000
.12383	.00000	.00000
.12389	.00000	.00000
.12395	.00000	.00000
.12401	.00000	.00000
.12407	.00000	.00000
.12412	.00000	.00000
.12418	.00000	.00000
.12424	.00000	.00000
.12430	.00000	.00000
.12436	.00000	.00000
.12442	.00000	.00000
.12447	.00000	.00000
.12453	.00000	.00000
.12459	.00000	.00000
.12465	.00000	.00000
.12471	.00000	.00000
.12477	.00000	.00000
.12482	.00000	.00000
.12488	.00000	.00000
.12494	.00000	.00000
.12500	.00000	.00000
.12506	.00000	.00000
.12512	.00000	.00000
.12518	.00000	.00000
.12523	.00000	.00000
.12529	.00000	.00000
.12535	.00000	.00000
.12541	.00000	.00000
.12547	.00000	.00000
.12553	.00000	.00000
.12558	.00000	.00000
.12564	.00000	.00000
.12570	.00000	.00000
.12576	.00000	.00000
.12582	.00000	.00000
.12588	.00000	.00000
.12593	.00000	.00000
.12599	.00000	.00000
.12605	.00000	.00000
.12611	.00000	.00000
.12617	.00000	.00000
.12623	.00000	.00000
.12629	.00000	.00000
.12634	.00000	.00000
.12640	.00000	.00000
.12646	.00000	.00000
.12652	.00000	.00000
.12658	.00000	.00000
.12664	.00000	.00000
.12669	.00000	.00000
.12675	.00000	.00000
.12681	.00000	.00000
.12687	.00000	.00000
.12693	.00000	.00000
.12699	.00000	.00000
.12704	.00000	.00000
.12710	.00000	.00000
.12716	.00000	.00000
.12722	.00000	.00000
.12728	.00000	.00000
.12734	.00000	.00000
.12739	.00000	.00000
.12745	.00000	.00000
.12751	.00000	.00000
.12757	.00000	.00000
.12763	.00000	.00000
.12769	.00000	.00000
.12775	.00000	.00000
.12780	.00000	.00000
.12786	.00000	.00000
.12792	.00000	.00000
.12798	.00000	.00000
.12804	.00000	.00000
.12810	.00000	.00000
.12815	.00000	.00000
.12821	.00000	.00000
.12827	.00000	.00000
.12833	.00000	.00000
.12839	.00000	.00000
.12845	.00000	.00000
.12850	.00000	.00000
.12856	.00000	.00000
.12862	.00000	.00000
.12868	.00000	.00000
.12874	.00000	.00000
.12880	.00000	.00000
.12886	.00000	.00000
.12891	.00000	.00000
.12897	.00000	.00000
.12903	.00000	.00000
.12909	.00000	.00000
.12915	.00000	.00000
.12921	.00000	.00000
.12926	.00000	.00000
.12932	.00000	.00000
.12938	.00000	.00000
.12944	.00000	.00000
.12950	.00000	.00000
.12956	.00000	.00000
.12961	.00000	.00000
.12967	.00000	.00000
.12973	.00000	.00000
.12979	.00000	.00000
.12985	.00000	.00000
.12991	.00000	.00000
.12997	.00000	.00000
.13002	.00000	.00000
.13008	.00000	.00000
.13014	.00000	.00000
.13020	.00000	.00000
.13026	.00000	.00000
.13032	.00000	.00000
.13037	.00000	.00000
.13043	.00000	.00000
.13049	.00000	.00000
.13055	.00000	.00000
.13061	.00000	.00000
.13067	.00000	.00000
.13072	.00000	.00000
.13078	.00000	.00000
.13084	.00000	.00000
.13090	.00000	.00000
.13096	.00000	.00000
.13102	.00000	.00000
.13107	.00000	.00000
.13113	.00000	.00000
.13119	.00000	.00000
.13125	.00000	.00000
.13131	.00000	.00000
.13137	.00000	.00000
.13143	.00000	.00000
.13148	.00000	.00000
.13154	.00000	.00000
.13160	.00000	.00000
.13166	.00000	.00000
.13172	.00000	.00000
.13178	.00000	.00000
.13183	.00000	.00000
.13189	.00000	.00000
.13195	.00000	.00000
.13201	.00000	.00000
.13207	.00000	.00000
.13213	.00000	.00000
.13218	.00000	.00000
.13224	.00000	.00000
.13230	.00000	.00000
.13236	.00000	.00000
.13242	.00000	.00000
.13248	.00000	.00000
.13254	.00000	.00000
.13259	.00000	.00000
.13265	.00000	.00000
.13271	.00000	.00000
.13277	.00000	.00000
.13283	.00000	.00000
.13289	.00000	.00000
.13294	.00000	.00000
.13300	.00000	.00000
.13306	.00000	.00000
.13312	.00000	.00000
.13318	.00000	.00000
.13324	.00000	.00000
.13329	.00000	.00000
.13335	.00000	.00000
.13341	.00000	.00000
.13347	.00000	.00000
.13353	.00000	.00000
.13359	.00000	.00000
.13364	.00000	.00000
.13370	.00000	.00000
.13376	.00000	.00000
.13382	.00000	.00000
.13388	.00000	.00000
.13394	.00000	.00000
.13400	.00000	.00000
.13405	.00000	.00000
.13411	.00000	.00000
.13417	.00000	.00000
.13423	.00000	.00000
.13429	.00000	.00000
.13435	.00000	.00000
.13440	.00000	.00000
.13446	.00000	.00000
.13452	.00000	.00000
.13458	.00000	.00000
.13464	.00000	.00000
.13470	.00000	.00000
.13475	.00000	.00000
.13481	.00000	.00000
.13487	.00000	.00000
.13493	.00000	.00000
.13499	.00000	.00000
.13505	.00000	.00000
.13511	.00000	.00000
.13516	.00000	.00000
.13522	.00000	.00000
.13528	.00000	.00000
.13534	.00000	.00000
.13540	.00000	.00000
.13546	.00000	.00000
.13551	.00000	.00000
.13557	.00000	.00000
.13563	.00000	.00000
.13569	.00000	.00000
.13575	.00000	.00000
.13581	.00000	.00000
.13586	.00000	.00000
.13592	.00000	.00000
.13598	.00000	.00000
